ClusterName	cell2type	Spots	Patients	Groups	N_ct1	N_all	quant	zscore	mean_ct1	d_mean	d_sd	d_0.01	d_0.05	d_0.25	d_0.5	d_0.75	d_0.95	d_0.99
CD4T	Treg	1	1	1	229	2327	663	0.356991271865398	16.3595349842916	16.1523785717641	0.580284250214316	14.8022615768358	15.183278977623	15.763814127755	16.1368233736335	16.5194179318195	17.1491437354352	17.5510047004356
CD4T	Treg	2	2	1	285	1859	822	0.900609253989794	28.6659177250514	27.6570378137798	1.12021934796044	25.2397552893769	25.8303902936206	26.8689353491896	27.6407984126308	28.4276139941665	29.600435007655	30.3137820902412
CD4T	Treg	3	3	2	142	1106	295	-0.584619171836614	14.1509271888597	14.7106546588703	0.957422364805776	12.7483468983775	13.2708676196245	14.0248052074924	14.6472759643597	15.3218144381126	16.3140453026672	17.2711590520057
CD4T	Treg	4	4	1	190	1203	9	-2.30864628068224	14.6211597727995	16.3463265720373	0.747263369738925	14.7664194841894	15.2277969256903	15.84602707517	16.295182536427	16.8350950940844	17.6111471747067	18.2608708479599
CD4T	Treg	5	5	1	270	1410	501	0.0245432659509501	18.5260071852396	18.5123360308267	0.557022624463949	17.2432667336842	17.5707026592459	18.1198619562515	18.5246464237414	18.8914160244777	19.4331980134867	19.7235051166705
CD4T	Treg	6	6	2	101	1773	0	-6.00271258677129	19.7494957817861	29.6264295056474	1.64541173362656	25.8410917261504	26.9952632897926	28.4374335199857	29.6213126398122	30.7694700052141	32.4387962737595	33.5353728712034
CD4T	Treg	7	7	1	82	1712	0	-3.65157118328568	37.0966379142044	47.3011977956939	2.79456687800551	41.0092334008925	42.6187203390456	45.5107686433503	47.3023926202634	49.3096014337673	51.7475717500315	53.6631032973176
CD4T	Treg	8	8	2	349	1906	210	-0.816858623313911	18.8839152711187	19.3953606784373	0.626112515338024	18.0511577375974	18.4181763265166	18.9669658829527	19.4025434821131	19.7752319120105	20.4574887071536	20.910474705472
CD4T	Treg	9	9	2	456	2012	275	-0.608306353515608	13.1441916908971	13.3151917309192	0.281108423467541	12.6857046352175	12.8574827899584	13.1285917623828	13.3173070204177	13.5011206885976	13.7795220272755	13.9734450064053
CD4T	Treg	10	10	2	443	2202	382	-0.322139278044953	15.7924924548471	15.9397863300573	0.457236621699949	14.924037442738	15.2153357922837	15.6451998247103	15.9162146681507	16.2366841356281	16.7470470932676	17.0573281299661
CD8T	Treg	1	1	1	367	2327	979	2.10292897494984	17.0313469639166	16.0037920246833	0.488630358644327	14.8842575508786	15.2041612194124	15.673669265258	16.0106966242311	16.3046099863924	16.7964022851212	17.2991277933555
CD8T	Treg	2	2	1	339	1859	992	2.56870248686443	29.9428787842406	27.3763116783435	0.999168692762887	25.0073545500625	25.7229668632542	26.7175380988269	27.413770151183	28.0120390627296	29.0314952336118	29.8288030606998
CD8T	Treg	3	3	2	121	1106	335	-0.513486758524159	14.1435614551278	14.7007407687356	1.08508993534568	12.7047943350953	13.0876384912422	13.902735464713	14.6049561727959	15.3515929617088	16.7037279364233	17.4794000271133
CD8T	Treg	4	4	1	183	1203	814	0.860881699958586	16.5697856679618	15.9651358854988	0.702361059007445	14.507828628066	14.8931987216845	15.4538619710032	15.9401760548075	16.4095454606774	17.1718792174849	17.829725517006
CD8T	Treg	5	5	1	195	1410	34	-1.75389469574597	17.4833193597691	18.6749036688531	0.679393302217178	17.1044931341178	17.5674155253427	18.2055310897258	18.6709972216295	19.1239389119681	19.768277975952	20.2780888537927
CD8T	Treg	6	6	2	90	1773	0	-5.0750791668809	20.277696772173	29.3648715762801	1.79054838462588	25.5991909982955	26.591205302582	28.1145980817464	29.2775290693212	30.560296238914	32.4067569425459	33.5688657983422
CD8T	Treg	7	7	1	73	1712	0	-2.66295389472502	39.2756411712698	47.3160398782189	3.01935332897654	40.6180271668965	42.4810354786401	45.2275019811649	47.1866204315244	49.1851442273041	52.5341452160864	55.1799019960551
CD8T	Treg	8	8	2	282	1906	439	-0.145541952581512	19.2412576379831	19.3449716925137	0.712605902909522	17.7362337989326	18.147182773496	18.8694295589285	19.3440577459591	19.7919793835337	20.5246059544591	20.9594150564304
CD8T	Treg	9	9	2	193	2012	106	-1.22093301319036	12.7698980266847	13.3205642517461	0.451020833339914	12.3250529001106	12.6430180731504	13.0022303910717	13.3290668391848	13.6163631886984	14.0594281550025	14.4644343941613
CD8T	Treg	10	10	2	325	2202	380	-0.37126281682866	15.7427104204826	15.9401492735631	0.531803466791992	14.8128607092419	15.1346012245291	15.5655741075325	15.9163641353102	16.291526029455	16.8067290697449	17.3647251209531
Macrophage	Treg	1	1	1	264	2327	1000	8.97739164354602	20.2309285870059	15.6333420008495	0.512129443462756	14.5474673838671	14.8059536567553	15.2758437075535	15.6163915589534	15.987294080323	16.5125689004531	16.830976714986
Macrophage	Treg	2	2	1	225	1859	804	0.861951518592258	28.7587657744282	27.694486045871	1.23473270317503	24.8512759686915	25.7454534972507	26.8162905630703	27.6871536592553	28.4867353884179	29.7504101970639	30.5752012802384
Macrophage	Treg	3	3	2	122	1106	882	1.15110255275361	15.8543099645683	14.5991188077055	1.09042513532798	12.4455085902656	13.0032505421884	13.8388919749868	14.5328053998503	15.3230948551284	16.5979566021143	17.4247939201068
Macrophage	Treg	4	4	1	122	1203	449	-0.197601378720459	15.9006512120632	16.0734793137882	0.87463003975001	14.2670151400399	14.7671189040496	15.4815590407682	16.0082011403591	16.6259368736776	17.5647022745273	18.4849341109717
Macrophage	Treg	5	5	1	130	1410	15	-2.03388346688451	17.0196489603559	18.6764040419633	0.814577191162906	16.8944866998058	17.3636108740817	18.1048464826998	18.6572825715138	19.217251333902	20.0027227040525	20.8026810220874
Macrophage	Treg	6	6	2	55	1773	286	-0.554475503662616	27.8389489155946	29.134237744566	2.33606141374208	24.4971222906838	25.3981149416712	27.4813613987674	29.0653345098469	30.6123499828977	33.1358442448605	34.6505157315762
Macrophage	Treg	7	7	1	73	1712	43	-1.70029623912157	42.0534329375528	47.1246315180469	2.9825382564594	40.6974685582952	42.1605041420443	45.1082432018534	47.055284666394	49.0900308242768	52.3339002434879	54.0976609657745
Macrophage	Treg	8	8	2	281	1906	501	-0.00851213438633875	19.3483015476738	19.354645485623	0.745281695664593	17.688337616713	18.1292964171806	18.8481696629646	19.3462191267277	19.8222937132294	20.6559952589778	21.0817815409523
Macrophage	Treg	9	9	2	289	2012	21	-1.88595352610642	12.6723320413581	13.3849536551357	0.377857462505333	12.5423585962561	12.794037100058	13.1188784203312	13.3835263193671	13.6295499583896	13.9989925713103	14.3487545306188
Macrophage	Treg	10	10	2	325	2202	912	1.4326631691563	16.53348271225	15.7663831146903	0.535436112321818	14.540627484215	14.9144947845982	15.4022013060834	15.7395680929541	16.1160962846198	16.6868528695099	17.0888099879488
Stroma	Treg	1	1	1	197	2327	987	2.25974084893277	17.5415417531031	16.0251710351914	0.671037441584435	14.5893318222486	14.9330350724526	15.5518466024405	16.0211798479923	16.472475486625	17.1487915002198	17.6679980141694
Stroma	Treg	2	2	1	249	1859	610	0.298621117389054	28.1303736379854	27.7823823375634	1.1653271659572	25.2530229716644	25.9444760390545	26.9648307796023	27.7993812794587	28.538840996234	29.6805828287761	30.5198428692914
Stroma	Treg	3	3	2	122	1106	240	-0.76427558169532	13.8884491823073	14.7441796569007	1.11966219396321	12.7017133864961	13.1625039088179	13.9156016191245	14.6299314653916	15.43940575835	16.717682844154	17.9663711349269
Stroma	Treg	4	4	1	122	1203	847	1.00020182498902	16.8567652176706	15.9770108110533	0.879576886021902	13.9966724031166	14.6078480811668	15.3408605110367	15.978548815079	16.5537617583781	17.5440463828365	18.0261810303362
Stroma	Treg	5	5	1	130	1410	395	-0.307174633239279	18.2798169210604	18.5277527585172	0.807149453854022	16.8128566343541	17.2773569205012	17.9657328654174	18.4957777890863	19.0856700852279	19.8775955645444	20.4471599984574
Stroma	Treg	6	6	2	91	1773	0	-3.94705043500981	22.0794944185894	29.4460548658751	1.86634565951963	25.2367884112193	26.3118080221409	28.3049095162557	29.4552422523045	30.7405095206663	32.390030933777	33.5792466797221
Stroma	Treg	7	7	1	49	1712	246	-0.696632928053246	44.373686662587	46.9410492653291	3.68538795591624	39.089662797119	41.0000965411768	44.4371255760041	46.9087746240303	49.3971096996643	53.0810394481398	55.6707722724269
Stroma	Treg	8	8	2	140	1906	642	0.307709969305295	19.6430252421474	19.3268106403219	1.0276384692359	16.8403946031493	17.7532896988029	18.6393827474173	19.2615232339768	20.0088232609389	21.0606973394514	21.7946661188153
Stroma	Treg	9	9	2	192	2012	31	-1.86491479734126	12.4953240100527	13.3881661518027	0.478757604917283	12.3288788574197	12.5905638376772	13.0527344734482	13.3997440465754	13.7149967330557	14.1896406234027	14.4524411276353
Stroma	Treg	10	10	2	326	2202	525	0.00774810826611808	15.9268512069021	15.9228644949905	0.514540036694808	14.8360234426658	15.1251197360026	15.5708736865375	15.8877487439147	16.2595447047589	16.7735187749411	17.2031997161163
Treg	Treg	1	1	1	303	2327	0	-7.71116321704241	12.5415751002087	16.6888429302593	0.53782648782283	15.5278937195697	15.8702060128393	16.3056276605575	16.6643477685891	17.0350658677201	17.6320903745935	17.9766685325773
Treg	Treg	2	2	1	131	1859	0	-5.5865234117529	19.5536600800357	28.4948305657298	1.60048921783515	24.9770513776345	26.008306161549	27.3178808985684	28.4666158013209	29.5310981780122	31.0867173847963	32.3360470586264
Treg	Treg	3	3	2	167	1106	874	1.16606874718547	15.5654075805749	14.5476249872405	0.872832408716026	12.750494416617	13.2872226635943	13.9176668632901	14.4726387923061	15.1482660561081	15.999478514997	16.6723526434282
Treg	Treg	4	4	1	158	1203	187	-0.858156564991713	15.4654813938092	16.1258168014934	0.769481274888967	14.5076269570541	14.8880249905512	15.6007155928449	16.0938822704295	16.6314974286041	17.4382881038829	17.9614502301953
Treg	Treg	5	5	1	146	1410	996	2.85906396918877	20.4006545397427	18.2599213784028	0.748753152923469	16.6476600890083	17.0656885776847	17.7498318716928	18.2384603287178	18.7494661156767	19.5135756463587	20.0674023580439
Treg	Treg	6	6	2	106	1773	0	-3.35502659958189	23.586027509328	29.4767570022604	1.75579218765849	25.5852829960629	26.4505820560402	28.2642568770888	29.5327592301758	30.6774501538205	32.2160610925954	33.4628065685873
Treg	Treg	7	7	1	35	1712	12	-2.15180943370956	37.4047000348526	47.1847158181889	4.5450194752963	37.2963305120577	39.7384227058989	44.1432675844237	47.1792781616629	50.1350380612157	54.8415355702334	58.0252917072457
Treg	Treg	8	8	2	164	1906	45	-1.58912791802259	17.9538989189738	19.4150502815217	0.919467429888213	17.306625559153	17.995939937292	18.7973328692074	19.3774835843389	20.0223689549717	20.9140878874922	21.7958808105292
Treg	Treg	9	9	2	325	2012	816	0.887225159304393	13.5477040040826	13.2383732185287	0.34864969992104	12.4779891100735	12.69407560973	12.9919529467818	13.24159023828	13.4605768850464	13.8390370960286	14.1092693692979
Treg	Treg	10	10	2	238	2202	0	-2.56523644356541	14.4361915280024	16.1159664738924	0.654822657811312	14.8274003933215	15.105512993736	15.6491953015016	16.0870396684279	16.513234596568	17.2638065041436	17.8698731818656
Tumor	Treg	1	1	1	748	2327	109	-1.22751034051221	15.8860279877153	16.2906348491262	0.32961584766942	15.5789246840408	15.7512095812385	16.0747135689108	16.2758448587122	16.5022893878119	16.8349553680217	17.0842016089471
Tumor	Treg	2	2	1	476	1859	0	-4.75377217863463	24.8741815222256	28.8488305643728	0.836104233183676	26.9844011949215	27.4906160180536	28.2536167640339	28.8540421636284	29.4425484317606	30.1479890350316	30.6604019960294
Tumor	Treg	3	3	2	311	1106	674	0.391680229446958	14.8617921924616	14.6035858067447	0.659227518533162	13.2572990728285	13.5973805449927	14.1254684783324	14.5662549106371	15.020178525004	15.7982003756508	16.2058318959318
Tumor	Treg	4	4	1	367	1203	731	0.596948933267515	16.2721572923207	15.9715854389509	0.503513511155001	14.9157481499254	15.1631116389739	15.6183881375304	15.9619337397726	16.3062956361212	16.7775915824211	17.1839718307503
Tumor	Treg	5	5	1	409	1410	337	-0.407150336150398	18.3738928046012	18.5552835720332	0.445512999318806	17.5924865214519	17.8169495075028	18.2548159271979	18.5431433372554	18.8623563382759	19.289252453606	19.65693113557
Tumor	Treg	6	6	2	1235	1773	1000	26.0127855650044	31.9769028327535	22.4054578514236	0.367951558183242	21.5206824425098	21.8065809809739	22.1545361351021	22.3984938345575	22.6607011403459	22.9893599620193	23.2571082294181
Tumor	Treg	7	7	1	1376	1712	1000	13.6583806340961	48.5424293314672	39.9423080838949	0.629658923555217	38.515949826371	38.9233052454946	39.5080323607208	39.9277862068403	40.3942757306219	40.9624587363297	41.3907570702048
Tumor	Treg	8	8	2	549	1906	970	1.92672717386748	20.008075407669	19.0416140731935	0.501607776951395	17.889336405458	18.2418075165837	18.6983659608234	19.0372797684066	19.3661140277364	19.8748784139108	20.301557959308
Tumor	Treg	9	9	2	461	2012	1000	3.41324373229502	14.0648857945387	13.071183169458	0.291131458230937	12.4027785959208	12.5911953862329	12.8717870357035	13.0678264046563	13.2712414072045	13.5479590861109	13.7573784827783
Tumor	Treg	10	10	2	383	2202	992	2.52578007497462	16.914886988933	15.7122121645849	0.47615975605484	14.6768684409292	14.9964126968915	15.3739166375986	15.6835022853111	16.0247215794966	16.5326316100518	16.7948946731332
Bcell	Tumor	1	1	1	219	2327	999	4.13129134522624	13.317634576775	11.3186896176274	0.483854754387476	10.2853756847328	10.5544183408339	10.972328571853	11.2989415748599	11.631476108701	12.157544872864	12.5352650674614
Bcell	Tumor	2	2	1	154	1859	58	-1.58534484932406	12.4556041360342	13.4810136500076	0.646805339803904	12.0355061221989	12.4349137605699	13.0518523513162	13.4537414078842	13.8948354819886	14.5556920161773	15.0488113482121
Bcell	Tumor	3	3	2	121	1106	181	-0.903996832439909	10.3972032866144	11.1632790768535	0.847431940852481	9.74994834148583	10.0747481147215	10.528194306013	11.0188215195669	11.6577985656407	12.7105417405462	13.5464733993245
Bcell	Tumor	4	4	1	61	1203	726	0.527587002508916	11.5677576574555	11.1494428467686	0.792883086007783	9.6883492567708	10.0015522200545	10.557481561722	11.0740384215475	11.6203687348999	12.5815423196306	13.2855689673449
Bcell	Tumor	5	5	1	130	1410	959	1.80648888476291	13.4475452877634	12.5073091606715	0.52047711725349	11.3715941425073	11.6990531809069	12.1437226887384	12.497208664316	12.8427898605087	13.3723922276805	13.7419198917554
Bcell	Tumor	6	6	2	95	1773	1000	5.25549162573194	11.6685217158708	9.21664457877054	0.466536208543337	8.2644909736591	8.50486073965264	8.88466168596058	9.20411066525186	9.51433172830532	10.0520609599018	10.342172848513
Bcell	Tumor	7	7	1	24	1712	995	3.75397586393265	11.5213668413617	8.33912400477278	0.847699333169177	6.85930059056392	7.22806220089282	7.72773632605571	8.21676334090347	8.81824434703974	9.89027982900456	10.818085158475
Bcell	Tumor	8	8	2	141	1906	64	-1.37423807286197	10.2409560371469	10.8967075311963	0.477174593688674	9.90727580629802	10.2045676192368	10.5653388380788	10.8526311667016	11.1693402796696	11.7687468930813	12.2061442674007
Bcell	Tumor	9	9	2	96	2012	907	1.39479155876336	12.4096797067184	11.6596740404297	0.537718816533232	10.473129158548	10.8061839397131	11.2828654271922	11.6361897507992	12.0156782517831	12.5605647081648	12.9503901406605
Bcell	Tumor	10	10	2	162	2202	63	-1.35520108020666	11.957935037545	12.7299600952978	0.569675651110865	11.6457417163219	11.9083887772784	12.3494594037387	12.6635605153539	13.038902305793	13.7733580432902	14.3755502708258
CD4T	Tumor	1	1	1	229	2327	0	-3.43063647777608	9.94531616882158	11.6606658901355	0.500009176846943	10.5824604246104	10.8206013970528	11.3221904603374	11.6619941585933	11.9875920907547	12.4929576837665	12.7829871854228
CD4T	Tumor	2	2	1	285	1859	871	1.11036531073421	13.8202287797029	13.2752420660351	0.490817488982455	12.2012668827785	12.4715337736575	12.9527508163696	13.2740947385276	13.5864292105199	14.101389691638	14.4998905381812
CD4T	Tumor	3	3	2	142	1106	552	-0.00487567657786716	11.0745198593719	11.0780337233499	0.720692589409956	9.87442110461869	10.1271359803924	10.5366088571256	10.9841012209432	11.526783648158	12.351394846576	13.0851214602569
CD4T	Tumor	4	4	1	190	1203	3	-2.23684013372651	10.3125052121849	11.3015905721075	0.442179727111199	10.4230242958529	10.6243795662184	10.9822558767775	11.2756204143384	11.5762604154239	12.0945918561684	12.3807875532415
CD4T	Tumor	5	5	1	270	1410	683	0.469781824906372	12.6899148931268	12.523852861955	0.353487560326228	11.7092525763888	11.9554034906908	12.2981814516792	12.5254186623768	12.767598061167	13.1051629792394	13.3375209588555
CD4T	Tumor	6	6	2	101	1773	1000	4.02370820814431	11.0194377986536	9.24673338893073	0.440564851629834	8.31845523872327	8.56297780040666	8.93095745772935	9.23077681101487	9.53640994506205	10.0279277890778	10.3683008715985
CD4T	Tumor	7	7	1	82	1712	1000	7.14627981303512	11.1332039675119	8.24191074933322	0.404587182957045	7.4041726769324	7.63423071374451	7.94709168589122	8.20786194285035	8.49905793966878	8.93045392905828	9.27448007565314
CD4T	Tumor	8	8	2	349	1906	659	0.285033664218113	10.9113842903999	10.8208425126794	0.317652926958064	10.1784146770273	10.3333354549729	10.6112281167125	10.8046071545305	10.9998538765033	11.3867261167971	11.6845572837948
CD4T	Tumor	9	9	2	456	2012	207	-0.84248199137549	11.5656681837907	11.7624832549107	0.233613386558703	11.2547662226162	11.3853992720762	11.6018399932112	11.7505233814754	11.9232495171386	12.1462322915639	12.3148494048758
CD4T	Tumor	10	10	2	443	2202	985	2.51956335927717	13.2972492210076	12.5020123475994	0.315624876223136	11.8660245690348	12.0405835750708	12.2875316580017	12.4749243013262	12.6926214867705	13.0396613226721	13.3960953086032
CD8T	Tumor	1	1	1	367	2327	0	-4.98835443544405	9.78873596681016	11.8144015546291	0.406078921222159	10.9548497753156	11.137148229816	11.5391410820546	11.8085537277352	12.0731528406713	12.521590489617	12.7605230436906
CD8T	Tumor	2	2	1	339	1859	1000	11.9604685818714	16.987707849153	12.5519273550243	0.370870126347064	11.7629303531495	11.9798203347632	12.2956735151693	12.5460250503738	12.7981969758102	13.1932982417948	13.5086874012278
CD8T	Tumor	3	3	2	121	1106	126	-1.11971575591379	10.2236396648785	11.173358365859	0.848178384527112	9.63818047633917	10.0251004596258	10.5491389403843	11.0870764961084	11.6470577437902	12.6891005844377	13.7163181277336
CD8T	Tumor	4	4	1	183	1203	625	0.291070600398302	11.2906801451643	11.1594842357244	0.450735695258583	10.2840585931634	10.4547022087121	10.8321091992111	11.1520313117106	11.4540697233545	11.918592213316	12.2772658547432
CD8T	Tumor	5	5	1	195	1410	858	1.08601295667155	12.9511296711351	12.5093556872753	0.406785187180269	11.5842910734548	11.8398323466155	12.254886280892	12.4883375448867	12.7731058286861	13.2033082462178	13.4399229921017
CD8T	Tumor	6	6	2	90	1773	998	3.76109612620387	11.0816198717376	9.23439003968201	0.491141350838068	8.22624540349642	8.48945242203606	8.87951718648241	9.20388977260302	9.54719266489527	10.0788578206712	10.4792735800182
CD8T	Tumor	7	7	1	73	1712	1000	4.7197415729823	10.4405361797253	8.27372703739053	0.459094869672204	7.27222831745028	7.59273480346775	7.95172166711477	8.25641939001779	8.54834143901557	9.0486429208595	9.47890786797149
CD8T	Tumor	8	8	2	282	1906	750	0.634394697087165	11.0050506180288	10.8196201805602	0.292295062238121	10.2102543280936	10.3515876316695	10.6248966619019	10.8138836585726	11.0046675862895	11.3092946082615	11.5335040478562
CD8T	Tumor	9	9	2	193	2012	49	-1.5994458639349	11.1059288707822	11.7645682943	0.411792257786978	10.8313903733773	11.1186347040634	11.4845938588688	11.751097143976	12.0423409079096	12.4557333692505	12.7622927963828
CD8T	Tumor	10	10	2	325	2202	10	-2.10385214818362	11.9218164784417	12.7864104168557	0.410957556670687	11.9438179417605	12.1979846630324	12.50134135809	12.7542923442613	13.0447448998335	13.5081551042936	13.9091438854368
Macrophage	Tumor	1	1	1	264	2327	1000	16.4866973704875	16.9873015444287	10.7971511417047	0.37546333650819	9.92945332688409	10.1828302206581	10.5471585584533	10.7789051254869	11.0626192003804	11.4187483124157	11.6731027793817
Macrophage	Tumor	2	2	1	225	1859	20	-2.0268771471985	12.3888603275882	13.4963440990911	0.546399061745643	12.2885309596553	12.5992756924849	13.1263533292554	13.4700147186001	13.8279989421217	14.4081750925162	14.8900679592848
Macrophage	Tumor	3	3	2	122	1106	942	1.77635429375133	12.195961125837	10.9268987506472	0.714419628817278	9.67933833466872	9.95192270029156	10.3921310823812	10.8290052694032	11.3592337188108	12.2587833838876	12.881206976225
Macrophage	Tumor	4	4	1	122	1203	978	2.11900326194318	12.1709722565456	11.0744746758859	0.517459128238514	10.0346989562233	10.2611724177221	10.717351524086	11.0420538251731	11.4186515272275	11.9207567530595	12.4158663292257
Macrophage	Tumor	5	5	1	130	1410	724	0.614810630137531	12.8157637849355	12.5026600749607	0.50926853672766	11.3111825740776	11.6700507288946	12.1524321938898	12.4939733346354	12.8439413146777	13.3269246694455	13.6504910979994
Macrophage	Tumor	6	6	2	55	1773	1000	5.33786462438777	12.5121780011957	9.26157136175819	0.608971352436705	8.03382835888388	8.30556030119608	8.8084353761867	9.22973979675467	9.67169747185225	10.286175611563	10.7905947447642
Macrophage	Tumor	7	7	1	73	1712	999	4.35931239957264	10.3589598295836	8.27162514195849	0.478822001338956	7.32648575307415	7.56667700360049	7.93478292719264	8.23970586198965	8.58475151469028	9.10918556518341	9.49763822905009
Macrophage	Tumor	8	8	2	281	1906	703	0.426638849328228	10.9639010983656	10.8147449962974	0.349607407537014	10.1566854547106	10.3001109771125	10.5701145665462	10.7775563953925	11.0142532463022	11.4346342123562	11.7851474362242
Macrophage	Tumor	9	9	2	289	2012	556	0.116119243340598	11.7332058736942	11.6960601876188	0.319892594945964	10.9598234662111	11.1610224200603	11.478135669116	11.6923783165539	11.9107039767963	12.24047896902	12.4626671144042
Macrophage	Tumor	10	10	2	325	2202	719	0.496274597284191	12.825867564639	12.6179788496756	0.418898561605056	11.8035740432846	11.9751656965451	12.3264292244439	12.583369771394	12.8644140631242	13.3492860651529	13.7172610423749
Stroma	Tumor	1	1	1	197	2327	999	3.40468373093186	13.0662442612952	11.320784649592	0.512664244213224	10.297406368099	10.5038861450958	10.934171950704	11.301806555344	11.6684984316392	12.1976907311459	12.5337772751556
Stroma	Tumor	2	2	1	249	1859	992	2.68630299255373	14.5058634898768	13.1904639804224	0.489669077948612	12.1514261496219	12.4224609345069	12.8436184985989	13.1847778552577	13.5031369726664	14.0043778731509	14.4386846323313
Stroma	Tumor	3	3	2	122	1106	910	1.40958264122329	12.0393153540019	10.9899727909939	0.744434935788731	9.75331584766831	10.0196232765795	10.4413765859533	10.8659188713057	11.3971993779004	12.3021390515802	13.3366498391001
Stroma	Tumor	4	4	1	122	1203	600	0.174681856112051	11.2687620096302	11.1709088511465	0.560179292009149	10.0757446808453	10.3123969378624	10.7776013837421	11.1145894409321	11.490735064311	12.2049385348084	12.5943545025224
Stroma	Tumor	5	5	1	130	1410	899	1.32376644137889	13.1400446718458	12.4720714372993	0.504600519900393	11.4050384156221	11.6877114764928	12.1180501543192	12.4419409289089	12.8138659025184	13.295603048652	13.6497071313579
Stroma	Tumor	6	6	2	91	1773	1000	7.65860270729319	12.6524147221787	9.16797915313417	0.454970143016601	8.25632739517221	8.43906273897872	8.85220201539877	9.14398196197676	9.45759720654843	9.95529070107603	10.4285974913476
Stroma	Tumor	7	7	1	49	1712	1000	6.86581596111262	11.9245006274837	8.25302320269878	0.534747427775489	7.21973190416945	7.48025024047545	7.87473706104858	8.19304541107069	8.5697930998539	9.21302791526416	9.73535829282059
Stroma	Tumor	8	8	2	140	1906	150	-0.989823354119364	10.380453425999	10.8544247825371	0.478844386289327	9.95316019600883	10.1723052492157	10.5187637668462	10.8167898936603	11.1229118287466	11.7341021409403	12.2588437650865
Stroma	Tumor	9	9	2	192	2012	782	0.74986649756721	11.9552106571411	11.6725353107681	0.376967563279811	10.8310566783606	11.0627275998282	11.4177579737775	11.6526916991111	11.913083459733	12.3038540222505	12.6173345819864
Stroma	Tumor	10	10	2	326	2202	471	-0.0989669557021043	12.6273832752664	12.6638539998123	0.368514159975567	11.8728238695714	12.0519745831146	12.4197590315971	12.6529615783456	12.8998018058322	13.2874946992361	13.568106084626
Treg	Tumor	1	1	1	303	2327	764	0.673101446332283	11.7204857978293	11.4379967205162	0.419682766769173	10.4986570918376	10.7838964583487	11.1548439193413	11.4150644382986	11.7053263207111	12.1578729865065	12.4156223267659
Treg	Tumor	2	2	1	131	1859	0	-3.0028927918634	11.3833676656629	13.5407716611383	0.718441897533293	11.9347755049333	12.4121683769291	13.048387880949	13.5250090328943	13.9645570542789	14.7896787911507	15.374774905935
Treg	Tumor	3	3	2	167	1106	601	0.111232492459807	11.1745475458454	11.1003165436959	0.667349984773874	9.97597669621216	10.2108862247509	10.6131588071715	10.981081563367	11.4676548047759	12.3616832754993	13.1188624654203
Treg	Tumor	4	4	1	158	1203	506	-0.0262530495078273	11.1712766697958	11.1837344556033	0.474527189833913	10.2039258287796	10.4613973090752	10.8463379171119	11.1634497457269	11.4750245054128	11.9744642204379	12.4927860887542
Treg	Tumor	5	5	1	146	1410	861	1.05642879784766	13.0082209471619	12.4935051102406	0.487222459260849	11.3780086774453	11.7529611461774	12.1571692110207	12.4717141295253	12.8181251954033	13.2707526820721	13.7085501714809
Treg	Tumor	6	6	2	106	1773	1000	5.85253509454843	11.7657310376319	9.20118607031313	0.438193864007352	8.29946593300621	8.53791807579044	8.88946251968774	9.17396244329626	9.48418174293041	9.99067805938712	10.2687888347983
Treg	Tumor	7	7	1	35	1712	1000	6.16383963132983	12.4078930852325	8.28714393331321	0.668536074652906	7.11737875585297	7.34739004706199	7.78941433211315	8.22177853825189	8.69869521063544	9.49387008750571	9.93093314551309
Treg	Tumor	8	8	2	164	1906	700	0.363235097185291	11.0085914190962	10.838835564128	0.467344307539527	9.93520059014566	10.1479871962746	10.5265742979138	10.7879449412552	11.0724183399869	11.7220343101211	12.1673446880894
Treg	Tumor	9	9	2	325	2012	913	1.34799730517282	12.061159649828	11.6389887590324	0.313183779504256	10.9800256401767	11.1151972415874	11.42168194894	11.6400972872831	11.8582412046412	12.1602654002667	12.4125286787038
Treg	Tumor	10	10	2	238	2202	576	0.111488387857295	12.7111091807825	12.6572300682829	0.48327107006516	11.7160397983464	11.9607461831042	12.3149980593238	12.6168837708035	12.9273565339037	13.5403893792545	13.9897351323335
Tumor	Tumor	1	1	1	748	2327	0	-8.35088044803475	9.81355391963488	12.2980741252766	0.297515959077868	11.6707379478989	11.825878055872	12.0938189881497	12.2871590426876	12.4930102812116	12.8122171737584	13.0399769302056
Tumor	Tumor	2	2	1	476	1859	0	-7.41551795299498	11.2357174765661	14.0895567558013	0.384846924695604	13.2220031092573	13.5015349190259	13.8194559858612	14.0726870203492	14.3567555438906	14.745936235309	15.0395694506504
Tumor	Tumor	3	3	2	311	1106	313	-0.526254628249705	10.8589282702044	11.1529667601442	0.558738059782483	10.0512623602968	10.3002165354099	10.7551560479065	11.1096136872343	11.5220638948469	12.1131971752073	12.6364056516524
Tumor	Tumor	4	4	1	367	1203	374	-0.310421190872762	11.1063406212941	11.1996401620917	0.300557898561373	10.5091483492316	10.7160505677421	11.0000269766323	11.1936598711707	11.3929268149143	11.6742530945819	11.9790549947825
Tumor	Tumor	5	5	1	409	1410	0	-4.94264077796677	11.5516399355184	12.9604954833087	0.285041056204348	12.3285529648538	12.4924626142974	12.7693750509656	12.9639417374262	13.1416282624812	13.4463547179564	13.6421407668148
Tumor	Tumor	6	6	2	1235	1773	0	-20.2041534804128	8.31234862596705	11.7223304493894	0.168776277943453	11.3083506465101	11.45445806418	11.5978273271056	11.7255521215019	11.8305861399997	12.0040205033753	12.1186827100405
