Groups	cell_left	cell_mid	cell_right	N_mid	N_tot	ratio_mean	quant	mean_rand	sd_rand	d_0.01	d_0.05	d_0.25	d_0.5	d_0.75	d_0.95	d_0.99
2	Bcell	Bcell	Macrophage	615	8999	1.09353533079371	56	1.09408067191101	0.0377384189641855	1.02415238820496	1.03300123795876	1.07045826539879	1.08902811971787	1.1179220103669	1.15431102846243	1.18595487564569
2	Bcell	CD4T	Macrophage	1491	8999	0.97323998739469	0	1.10326282924179	0.0240141304344581	1.04286932781197	1.06003884600716	1.09191604640296	1.10309757877459	1.1195729157205	1.14392143371555	1.15041796921861
2	Bcell	CD8T	Macrophage	1011	8999	1.05734134641705	7	1.10149900464214	0.0290963105171803	1.03371103759432	1.05362007371583	1.08205137745956	1.10220016875502	1.12199709990566	1.14396960757365	1.15532593966785
2	Bcell	Macrophage	Macrophage	1072	8999	1.02383926862549	0	1.09934544515935	0.0296708741073974	1.05142082846361	1.05512992483349	1.0782194208611	1.09686388440194	1.11296646193189	1.15619250430806	1.17492238105212
2	Bcell	Stroma	Macrophage	871	8999	1.02111838849863	1	1.10592776165629	0.033020272755421	1.0428054224482	1.05268898902638	1.08696301059528	1.10158258142095	1.12718658960763	1.16226199859995	1.17235560743696
2	Bcell	Treg	Macrophage	1000	8999	1.0714608384538	19	1.10046611385137	0.0333008819282567	1.03443906630268	1.04606794091684	1.07715909269056	1.10040317209387	1.12079909066325	1.14790095696354	1.17156129142772
2	Bcell	Tumor	Macrophage	2939	8999	1.24225426605145	100	1.09682856660408	0.0131876892238871	1.06887314200674	1.07660561121778	1.08802700383142	1.09800505227884	1.10526180580346	1.11637431069132	1.12949798612002
2	Bcell	Bcell	Stroma	615	8999	1.03295006278755	1	1.12068945676027	0.0354454299480857	1.04678962774538	1.06878017985457	1.0941436352605	1.11754539265541	1.14756929953654	1.17845224327676	1.20369105479676
2	Bcell	CD4T	Stroma	1491	8999	1.06274030948017	0	1.11961893054226	0.0193102468461528	1.07438032063373	1.08662028807312	1.10383235905651	1.12344239585218	1.13498067991787	1.1441843161526	1.15330843631276
2	Bcell	CD8T	Stroma	1011	8999	1.12484353753126	65	1.11676745382956	0.0283797742757594	1.06780964985298	1.07585634586562	1.09613080241628	1.11605574612983	1.13471839817836	1.16603773327482	1.18000207450408
2	Bcell	Macrophage	Stroma	1072	8999	1.10925782361571	34	1.12119495030569	0.0270810924371136	1.06401174977104	1.07302672043634	1.1029980334652	1.12058447367205	1.14203112695889	1.16080845927386	1.1767606514317
2	Bcell	Stroma	Stroma	871	8999	1.13825440173298	75	1.117414058051	0.0294891610053209	1.05868639521127	1.07006272345484	1.09786977333377	1.11651987674685	1.13885339826226	1.1652911393171	1.17993026290851
2	Bcell	Treg	Stroma	1000	8999	1.09542148057761	17	1.11940990694069	0.0272864184115836	1.06475655609049	1.07683131933947	1.10327841063425	1.11793880391461	1.13620729243174	1.16304649683439	1.19658368138017
2	Bcell	Tumor	Stroma	2939	8999	1.16806915212766	100	1.11662312699339	0.0140375297473883	1.08789752706537	1.09315307623712	1.10721986056883	1.11771405877423	1.12485874124551	1.13756168289573	1.14212312679636
2	Bcell	Bcell	Treg	615	8999	1.079537835942	69	1.06172160330957	0.0322162705181752	0.989253608081865	1.001929445123	1.04444090673741	1.06340323594468	1.0813849726571	1.11530343822513	1.12748698139541
2	Bcell	CD4T	Treg	1491	8999	1.01249872518264	0	1.06624523443924	0.0236138838340503	1.02531335262206	1.02969323734554	1.04906107561889	1.06497956995536	1.08251307412093	1.10718799823965	1.12414489666014
2	Bcell	CD8T	Treg	1011	8999	1.10264723360984	88	1.07124220337769	0.0256858538828451	1.0215078545657	1.03249340071648	1.0538289501008	1.07041911425053	1.08736437417689	1.11739238297487	1.12699119915492
2	Bcell	Macrophage	Treg	1072	8999	1.11696012665616	96	1.06787014575307	0.0252958520221514	1.0194136364955	1.02826933801257	1.05181139402107	1.06675234822045	1.08232408044523	1.10950131276172	1.13259671716993
2	Bcell	Stroma	Treg	871	8999	1.06530431065223	50	1.06648849470379	0.0315925960738947	0.989133360643871	1.02124874599536	1.04548048863898	1.06462239903708	1.08371749758125	1.12790750365427	1.13574075068745
2	Bcell	Treg	Treg	1000	8999	1.00089181767388	0	1.06890045698551	0.0287879963258646	1.01796672142418	1.0234772624486	1.0459585867315	1.07113223401568	1.08970958971633	1.11677253080623	1.12614429998821
2	Bcell	Tumor	Treg	2939	8999	1.09179869686637	92	1.07058151508541	0.015342608880663	1.04139205186923	1.04632707854836	1.05953482874062	1.06978723278356	1.08043166372711	1.09932980854371	1.10717841061584
2	Bcell	Bcell	Tumor	615	8999	0.739782630061978	89	0.710708439826756	0.0200604121347974	0.671910429903908	0.680951939052709	0.697768565913351	0.709971582524034	0.725338598010966	0.744632175755899	0.748570907713512
2	Bcell	CD4T	Tumor	1491	8999	0.748586967489481	100	0.710267565203884	0.0131766611523796	0.68574899217092	0.691161330845243	0.699905326090582	0.709752878736421	0.718869174649753	0.735063444295287	0.73782592320446
2	Bcell	CD8T	Tumor	1011	8999	0.7653509500936	100	0.707808858121905	0.0172557445505471	0.665741714702775	0.683335397674214	0.693719887469371	0.707784193944807	0.721128436974066	0.735004120812413	0.739549862887641
2	Bcell	Macrophage	Tumor	1072	8999	0.803728765913474	100	0.710369216928183	0.0164227919495753	0.679428798942724	0.684557856556007	0.698356708429855	0.710397794404028	0.720475644657375	0.739478847723396	0.748046616918787
2	Bcell	Stroma	Tumor	871	8999	0.799214441677521	100	0.710018243460696	0.0173667347589348	0.668520883903693	0.677241022362988	0.698827882091111	0.710716384893144	0.720894921292544	0.73433710841607	0.749651818983651
2	Bcell	Treg	Tumor	1000	8999	0.757912686616259	100	0.709887992171132	0.0179833391454813	0.670527984150087	0.680279662364368	0.698410308584411	0.709709505203203	0.721543346197752	0.738892841839292	0.749158007576947
2	Bcell	Tumor	Tumor	2939	8999	0.586534507387149	0	0.707720395016953	0.00805530147696466	0.692751795951995	0.695555888741071	0.70213562689281	0.707430836972661	0.713233028142305	0.723984691848696	0.727511625578953
2	CD4T	Bcell	Bcell	615	8999	1.78142522757423	50	1.80438890507387	0.107990304463325	1.67562184384419	1.69702481268541	1.73568923324614	1.78105334598076	1.82382963248448	2.06957910443753	2.12021746807159
2	CD4T	CD4T	Bcell	1491	8999	1.95992280528322	99	1.7950588254579	0.05822301030925	1.70861074144434	1.71924625357237	1.75232410697481	1.78363387206502	1.82718088559292	1.91218724367689	1.93112032692389
2	CD4T	CD8T	Bcell	1011	8999	1.6781898787747	0	1.78885916043789	0.0663050367970255	1.69290167680987	1.70976479231323	1.74764366498177	1.77456517679756	1.81539736166545	1.93857253222731	1.9605664203805
2	CD4T	Macrophage	Bcell	1072	8999	1.78372973916077	52	1.80478792596549	0.0799376799710144	1.68960444419964	1.70653337783985	1.74919765040202	1.78043776469696	1.84194038523258	1.96605199900164	1.99867688169607
2	CD4T	Stroma	Bcell	871	8999	1.99057651453267	96	1.79146079967923	0.0802733578005141	1.66640409537591	1.70706927472217	1.73475617675782	1.77428681020303	1.81231545351972	1.96834625777295	2.03738555712547
2	CD4T	Treg	Bcell	1000	8999	1.9164035276938	94	1.78532639646239	0.0685456328261156	1.67604736149859	1.69851414470872	1.74421385447034	1.76353729470814	1.81299538189097	1.92970655918601	1.97400143849299
2	CD4T	Tumor	Bcell	2939	8999	1.64187864215079	0	1.78755076881514	0.0328555817439784	1.72416239951284	1.74465159320049	1.76372604281728	1.77912644227615	1.8103718549733	1.85036300031625	1.86145839211304
2	CD4T	Bcell	CD8T	615	8999	1.31390719860377	1	1.40880218254622	0.0514640732494846	1.31571451052528	1.3389997824545	1.37795478631823	1.4028751858923	1.43076678885574	1.51504184268755	1.56910471243512
2	CD4T	CD4T	CD8T	1491	8999	1.53465149556591	100	1.41325757738182	0.0324474316580787	1.35289763412828	1.3677990220102	1.39186064504434	1.40651919354503	1.43508251227196	1.47287060792652	1.47726631510377
2	CD4T	CD8T	CD8T	1011	8999	1.37483385980749	13	1.41893164362106	0.042055596908368	1.33675963314274	1.35845685143842	1.39470209147582	1.41002915879918	1.44154209582445	1.49341010755669	1.5128240948472
2	CD4T	Macrophage	CD8T	1072	8999	1.36829254533698	8	1.42170721739748	0.0452766152972935	1.33194216233881	1.36371174375194	1.38895264756898	1.41630840275012	1.44872494606003	1.50605794281981	1.51706598420144
2	CD4T	Stroma	CD8T	871	8999	1.49992480360195	97	1.4172931026007	0.0392914115978607	1.34048860399757	1.35268382990316	1.39627939675732	1.41670543096483	1.4329171470221	1.49405512613066	1.50638177226329
2	CD4T	Treg	CD8T	1000	8999	1.45427378952546	82	1.41295004915112	0.0411574164368224	1.3462204443451	1.35263983434822	1.38472633102987	1.40884717873438	1.43453962349194	1.47876294357823	1.50979711820731
2	CD4T	Tumor	CD8T	2939	8999	1.36478821482352	0	1.41551377910744	0.020930085551191	1.3706818702744	1.38025761509042	1.40158444592051	1.41525914230134	1.4318175459466	1.44539862260111	1.46028210728504
2	CD4T	Bcell	Macrophage	615	8999	1.42055412362011	46	1.42521357375627	0.0477865937646215	1.32227468037835	1.35181156825852	1.39397716059154	1.42299225759338	1.4605519723044	1.49318247576876	1.51233511420883
2	CD4T	CD4T	Macrophage	1491	8999	1.42211065035295	44	1.42732067653651	0.0289594335259446	1.36870449969796	1.38222779945311	1.40842751594499	1.42866660621994	1.44739337636312	1.472912276151	1.48990679541878
2	CD4T	CD8T	Macrophage	1011	8999	1.33126691427191	0	1.41818799767024	0.0364470063284022	1.35817276730721	1.36510786297981	1.39357771995536	1.41337946759161	1.43994208332195	1.48399266651253	1.51457383939695
2	CD4T	Macrophage	Macrophage	1072	8999	1.39378340570102	18	1.42963524646007	0.0355631022750305	1.35995695484701	1.37254925072683	1.39877537649352	1.42878025900043	1.45070681423049	1.4891994291877	1.51009151959711
2	CD4T	Stroma	Macrophage	871	8999	1.4167545516817	47	1.42188903390864	0.0372428763618546	1.34320041348338	1.36740020073253	1.39618515754604	1.41999831561502	1.44320192287826	1.49004548578736	1.50088616166866
2	CD4T	Treg	Macrophage	1000	8999	1.48273015371352	99	1.41842789211185	0.0321785071446473	1.34955310858326	1.36948323903327	1.39316233593933	1.41677923926409	1.43790262259249	1.47639364920669	1.47965599323366
2	CD4T	Tumor	Macrophage	2939	8999	1.44624214707454	95	1.41972076546846	0.0185408560747923	1.37905363739871	1.38748688583151	1.40934674824026	1.4218837829861	1.43271797087583	1.44452785650461	1.45924638349581
2	CD4T	Bcell	Stroma	615	8999	1.42892913839609	1	1.52610038076672	0.0573906799721454	1.43164206156186	1.45725900522945	1.48469246681545	1.51898284120542	1.55947868884083	1.60096350157019	1.74378961759906
2	CD4T	CD4T	Stroma	1491	8999	1.61539239009918	96	1.5247128371581	0.0411153864313649	1.44618763995185	1.46660362158468	1.49631503935557	1.52101474908352	1.54782035020797	1.60057594384817	1.6314496149204
2	CD4T	CD8T	Stroma	1011	8999	1.44865118683408	2	1.54116072737413	0.0661184832590475	1.44551184966614	1.45323975435231	1.50357235755528	1.5290516463931	1.56047054273851	1.68573951783841	1.73795912088259
2	CD4T	Macrophage	Stroma	1072	8999	1.50094742080921	31	1.5357791346809	0.0617481732267216	1.44394549157007	1.46147237434173	1.48925529250343	1.52136337417847	1.56291447607623	1.67109082087261	1.68155703855971
2	CD4T	Stroma	Stroma	871	8999	1.77110679537983	100	1.53585850257637	0.0578745118586577	1.45646773871746	1.46722189181285	1.4968850259287	1.52521651574344	1.55415245508119	1.66504526723809	1.70385981103852
2	CD4T	Treg	Stroma	1000	8999	1.569861280142	90	1.5264787308178	0.0539149984288257	1.43969986979842	1.46160008366632	1.49235572742636	1.52399722973302	1.54534368167281	1.61807571647426	1.72983185163296
2	CD4T	Tumor	Stroma	2939	8999	1.47957849583312	0	1.53449716140042	0.0305533586476214	1.48264176123232	1.48845125072769	1.51012239422727	1.52928856423996	1.56451270741978	1.57901271664723	1.60294053447108
2	CD4T	Bcell	Treg	615	8999	1.44074570249232	77	1.40642048609981	0.0479157578472562	1.33167374171364	1.34106226019267	1.37460804240955	1.3965069217183	1.43423081231444	1.4838037303101	1.52690968766783
2	CD4T	CD4T	Treg	1491	8999	1.46030503239849	87	1.42068929470218	0.0314107700211224	1.36667406202672	1.37547956180574	1.39482838329294	1.41986600578933	1.43701204928711	1.47843410218191	1.49011591505674
2	CD4T	CD8T	Treg	1011	8999	1.41158351293944	53	1.41798060039694	0.0411225150058279	1.35251326708622	1.36271477591639	1.38694044704023	1.40844636735921	1.43881303454806	1.50086990721924	1.5230540751687
2	CD4T	Macrophage	Treg	1072	8999	1.45941674769252	92	1.41373296760179	0.033281444617989	1.35182715216699	1.36475005455395	1.39152600406666	1.4106642736874	1.43203278053312	1.47408900399646	1.50653237431202
2	CD4T	Stroma	Treg	871	8999	1.53031550227975	100	1.40849073053671	0.0365469546942656	1.32371175786663	1.35177829491815	1.38692260311216	1.40556518542186	1.42693509969046	1.4638635221652	1.51852699607146
2	CD4T	Treg	Treg	1000	8999	1.4151323442794	52	1.41446334145458	0.036674129018386	1.34595306278537	1.35844264677946	1.39298714587024	1.41322956482198	1.4357784959633	1.46896267494437	1.5168095472708
2	CD4T	Tumor	Treg	2939	8999	1.33597350514922	0	1.41650610768191	0.0186675643402488	1.38584245387402	1.3901798628053	1.40334172771316	1.41607811680608	1.42711292304819	1.4574665673284	1.46461981200883
2	CD4T	Bcell	Tumor	615	8999	0.994074642875959	58	0.989773432194381	0.0461010794854015	0.917907452935016	0.935417831523159	0.955912465140173	0.982021314716835	1.01023849453008	1.10643205923295	1.13169814819543
2	CD4T	CD4T	Tumor	1491	8999	1.13397591370375	100	0.990729913407855	0.0283447144220377	0.947886078609775	0.953167928027371	0.970786479031473	0.986601237492567	1.00325316871526	1.05329534989963	1.07377887227008
2	CD4T	CD8T	Tumor	1011	8999	1.00315958711236	79	0.988531060375302	0.0274887095345546	0.938160430052155	0.946696756040386	0.971777327575533	0.985334198206891	1.00021466463643	1.02907724002866	1.08225228132083
2	CD4T	Macrophage	Tumor	1072	8999	1.09233055928971	100	0.994225042383609	0.0314254227188344	0.940070592689731	0.95310941285198	0.971863797821585	0.991518203654505	1.0078901404421	1.06391178959972	1.08428864503131
2	CD4T	Stroma	Tumor	871	8999	1.18975928057958	100	0.991591347688824	0.0344035013335634	0.936163509606497	0.941566279738498	0.971735343498414	0.98648748694932	1.00873866377796	1.06762031144833	1.08372709940779
2	CD4T	Treg	Tumor	1000	8999	1.11035722500783	100	0.989948038570033	0.035436324770769	0.937174855416266	0.943493474788974	0.962433060912048	0.980801445338866	1.01268381754933	1.06913271141938	1.07903611815559
2	CD4T	Tumor	Tumor	2939	8999	0.775397376872488	0	0.992747811335686	0.0175098869452912	0.958185706114188	0.965130063001857	0.981256753876881	0.993341022187831	1.00405146614792	1.02077620051936	1.03144425378599
2	CD8T	Bcell	Bcell	615	8999	1.6616285248265	99	1.54576945902753	0.0448887338221992	1.44394893475084	1.47965885236979	1.5152625269385	1.54725282136768	1.57249219875088	1.6177894266297	1.63404691033823
2	CD8T	CD4T	Bcell	1491	8999	1.54819704074716	58	1.54055071722174	0.0274706316056033	1.47552707216081	1.48959099449921	1.52321632216999	1.5416966521737	1.55974216934201	1.57981579396635	1.59888198158683
2	CD8T	CD8T	Bcell	1011	8999	1.50841732113544	20	1.54019514110583	0.0367859671607027	1.46743435424102	1.48254542343881	1.51704518546489	1.53938606988074	1.56234828332363	1.60418084786749	1.63424332346126
2	CD8T	Macrophage	Bcell	1072	8999	1.60151874905286	97	1.54544249478786	0.0305511773856132	1.49311743021661	1.49793951657922	1.52127028455911	1.54742868803334	1.56455191125008	1.59187460879148	1.61385308561075
2	CD8T	Stroma	Bcell	871	8999	1.59698304402194	93	1.54850951337188	0.0317210351013726	1.47931090201102	1.49862517099412	1.52496190458088	1.5504174460478	1.56919576191743	1.5992165286532	1.61414293339979
2	CD8T	Treg	Bcell	1000	8999	1.57311434440182	77	1.5442896277347	0.0347660605351131	1.46734653979008	1.48773025281872	1.51941163793472	1.5465018765036	1.56873315077589	1.59594554386186	1.62633923631518
2	CD8T	Tumor	Bcell	2939	8999	1.48445512074108	0	1.54694977133883	0.0168107556304244	1.51436524154907	1.52417406501709	1.53584001995716	1.5462519730167	1.55719328042923	1.57944002108372	1.589212016997
2	CD8T	Bcell	CD4T	615	8999	1.11526713157502	93	1.07853185422826	0.027337091519221	1.02620965111156	1.03791297250203	1.05985096643831	1.07531360801733	1.095171877201	1.12737739946355	1.14257833889666
2	CD8T	CD4T	CD4T	1491	8999	0.997928073039335	0	1.07745421814231	0.0168989160500283	1.04095237337659	1.05082965725167	1.06617763119013	1.07567746169257	1.08785424042308	1.10704451813902	1.11192923199914
2	CD8T	CD8T	CD4T	1011	8999	1.1166886677536	95	1.07861759432463	0.0226231567349376	1.02743122663351	1.04650396309613	1.0617943617349	1.07924779466849	1.09255000383775	1.11369657856783	1.13854204905466
2	CD8T	Macrophage	CD4T	1072	8999	1.0896289454993	76	1.07703570574893	0.0212646029858823	1.02641057527812	1.0427604937242	1.06456351085019	1.08035679813378	1.08936340762176	1.10985670223757	1.11216154894894
2	CD8T	Stroma	CD4T	871	8999	1.06734073625835	43	1.07324165302185	0.0245155519452194	1.02812913793505	1.03690869292934	1.05826512508507	1.07311296281426	1.09127139877851	1.10854499446254	1.12403359068748
2	CD8T	Treg	CD4T	1000	8999	1.02898703003854	3	1.08045170614166	0.0260315693108827	1.02623834302464	1.03536470860042	1.06193982649039	1.07987409160157	1.09796775058657	1.11922903056996	1.15672063572666
2	CD8T	Tumor	CD4T	2939	8999	1.11489567480143	100	1.07953306220104	0.0114526612891573	1.04982471556468	1.05777433959994	1.07379618387996	1.08006419008574	1.08642431074977	1.09609660750767	1.10496707925965
2	CD8T	Bcell	Macrophage	615	8999	1.32321195109163	91	1.26706131047186	0.035275791158628	1.20941059065672	1.21179816526885	1.24185040340671	1.26241390184653	1.28689060772959	1.32918835426679	1.34751284384711
2	CD8T	CD4T	Macrophage	1491	8999	1.16455868630558	0	1.25960538171178	0.0232890046832695	1.19663923589672	1.22608573895821	1.24672485217201	1.26172522402333	1.27461087825227	1.29632703508861	1.31512873466429
2	CD8T	CD8T	Macrophage	1011	8999	1.21325101808014	4	1.26353516915158	0.0291875516193401	1.20073227095402	1.21576524753475	1.24320684626375	1.2668077668674	1.28301260805196	1.31206749138841	1.33005671663853
2	CD8T	Macrophage	Macrophage	1072	8999	1.24595077452223	29	1.26215936305075	0.0273917193882617	1.20088376011816	1.22207197551768	1.24188409837905	1.26231877870573	1.28206605282418	1.30347214840928	1.32142289441329
2	CD8T	Stroma	Macrophage	871	8999	1.21683645504202	7	1.26100735592242	0.0325383473690746	1.1970496449876	1.20644208885305	1.23621852809122	1.25922939460929	1.28346898974446	1.31910729662504	1.32539612021136
2	CD8T	Treg	Macrophage	1000	8999	1.24957388000856	36	1.26000587035519	0.0255023389435237	1.20749897592339	1.22160232526188	1.24423733558717	1.25837500680909	1.27804962169336	1.30399059544821	1.31870395405676
2	CD8T	Tumor	Macrophage	2939	8999	1.33413805473145	100	1.26095914983889	0.0143354562051772	1.23131248270937	1.23907225690359	1.25125474846741	1.26209960942972	1.27106876944947	1.28226519659098	1.28859481382949
2	CD8T	Bcell	Stroma	615	8999	1.34224250477675	70	1.31751243643289	0.0371007619260055	1.23191967477763	1.26397976946865	1.28854166124496	1.3122957637112	1.34408023556838	1.38045835855789	1.39156734790372
2	CD8T	CD4T	Stroma	1491	8999	1.27551608755953	4	1.3191811760233	0.0262850724142205	1.2701975449259	1.28084618952918	1.2988051284821	1.32003949873602	1.33653301288323	1.36863789681619	1.38213357750587
2	CD8T	CD8T	Stroma	1011	8999	1.3230832133478	58	1.31628760068096	0.0300521783989671	1.24961495821939	1.27309194137757	1.29688933209854	1.31637266370136	1.33536488733239	1.35741502575803	1.38949012361257
2	CD8T	Macrophage	Stroma	1072	8999	1.35532306092283	97	1.31755038549566	0.025797349136641	1.25649047238307	1.27468573360802	1.30138715817504	1.32055544421823	1.33418115149112	1.35274640124098	1.37344756349413
2	CD8T	Stroma	Stroma	871	8999	1.39685847572309	100	1.3153745347491	0.0319073112907667	1.24064867922373	1.26871316028073	1.29474245617062	1.31334489517594	1.33884690853037	1.36891972303115	1.3803009654924
2	CD8T	Treg	Stroma	1000	8999	1.31389387658448	39	1.32034234809301	0.0291936866108659	1.2640572434703	1.27685534219261	1.29876981678442	1.32262518161229	1.34090948485297	1.36243632367863	1.40417678869255
2	CD8T	Tumor	Stroma	2939	8999	1.29477645966037	7	1.31898159323061	0.0159326204820821	1.28229459254867	1.28828383785633	1.31041449272481	1.31890766184959	1.32891532107304	1.3449578370432	1.35032535083684
2	CD8T	Bcell	Treg	615	8999	1.33692495697604	98	1.26252447892579	0.0338993405038979	1.19482360163167	1.21238451466489	1.23880570740624	1.26292799921728	1.28299659256288	1.32132241163927	1.34137140600746
2	CD8T	CD4T	Treg	1491	8999	1.20365446675116	0	1.26912208533356	0.0213364442629124	1.23440929207719	1.2347436003216	1.254474369583	1.26734769852927	1.28371241969123	1.30597429470224	1.31576694757442
2	CD8T	CD8T	Treg	1011	8999	1.31173563188798	93	1.26274732805366	0.0295889392946944	1.19755706126968	1.21139333736686	1.24455197007289	1.26260571917105	1.27920115236145	1.31805583232681	1.3297634739004
2	CD8T	Macrophage	Treg	1072	8999	1.34332014735309	100	1.26594191502572	0.0268276418918888	1.19795313445549	1.21712484085513	1.24813653567451	1.26835726056141	1.28778149688868	1.3041422403147	1.31318838733979
2	CD8T	Stroma	Treg	871	8999	1.29363254319414	81	1.2650667321923	0.0349667120263299	1.19516298577257	1.21268009838639	1.24374150202934	1.26242805142626	1.28187048728143	1.32834577319089	1.35327254343472
2	CD8T	Treg	Treg	1000	8999	1.21721511444093	1	1.26773106440161	0.0291537584153502	1.21978783336185	1.22843504252292	1.24448937250069	1.26477245584359	1.28591763596107	1.32253632405164	1.34001973282759
2	CD8T	Tumor	Treg	2939	8999	1.24344030472989	5	1.26707530121089	0.014659895499715	1.24057306400779	1.24355198607401	1.25940944347049	1.26489095391502	1.27654903531983	1.29235857277027	1.30392794602253
2	CD8T	Bcell	Tumor	615	8999	0.927448483064861	99	0.859982168396706	0.0224612780869849	0.81617246561286	0.823565338549246	0.845089016569276	0.857851137158717	0.873842484793825	0.897610898717427	0.922402086276814
2	CD8T	CD4T	Tumor	1491	8999	0.908610366346142	100	0.857143640333065	0.0152776578751315	0.817603573133904	0.836819189348762	0.846850333407757	0.855530344281736	0.866784367725783	0.884873869753039	0.893190484827503
2	CD8T	CD8T	Tumor	1011	8999	0.926080407236772	100	0.856776420591421	0.0185108956669279	0.816729842694286	0.826634456919119	0.84588571124982	0.856313112742661	0.867697282628827	0.892887157361172	0.898166204924418
2	CD8T	Macrophage	Tumor	1072	8999	0.977724462568312	100	0.856514322663795	0.0186111503908961	0.81816480701492	0.828315505214921	0.845002720580959	0.85466222260989	0.868291519330885	0.889026669814778	0.906098860105764
2	CD8T	Stroma	Tumor	871	8999	0.955286170221189	100	0.859742247875123	0.0187068026633434	0.813274579904408	0.828382607870607	0.848952765720089	0.860042298900627	0.868991035516489	0.894089287183693	0.900311143820546
2	CD8T	Treg	Tumor	1000	8999	0.927817704343399	100	0.859579592771875	0.01901080639724	0.809986854828693	0.83125153573252	0.849935373855745	0.858351315262426	0.869136906520943	0.889677389193092	0.90357437489275
2	CD8T	Tumor	Tumor	2939	8999	0.695100481688036	0	0.855485757871804	0.00882502443160588	0.837706705242395	0.84249588693887	0.848833553387091	0.855847858860215	0.862462382869296	0.868457858372035	0.875153896003192
2	Macrophage	Bcell	Bcell	615	8999	1.69424801845923	96	1.5865901437324	0.0579864025593837	1.46421140703998	1.49516430895598	1.54279216712306	1.58562423314777	1.62187203314933	1.67563239471302	1.75769161366087
2	Macrophage	CD4T	Bcell	1491	8999	1.64864541808363	95	1.58666337544137	0.034437262378867	1.52242489464133	1.53372530152143	1.56473101263146	1.58618994713982	1.60399597199755	1.64752060727308	1.68535265989252
2	Macrophage	CD8T	Bcell	1011	8999	1.58856576611656	50	1.58710789969921	0.047534206140349	1.50726968091022	1.51273017443695	1.55044389348088	1.58874173546118	1.61477925108936	1.66724626076068	1.68154580304055
2	Macrophage	Macrophage	Bcell	1072	8999	1.57878715603919	51	1.58098421711176	0.040493810976379	1.50639123617194	1.52349263837641	1.55174274661718	1.57807695632939	1.60425910955021	1.6529942381406	1.68854255919985
2	Macrophage	Stroma	Bcell	871	8999	1.64149038951962	90	1.58637630547425	0.0478993395792832	1.47859330622843	1.51070445170382	1.55325211530069	1.58404056896248	1.61876410403077	1.67220863929667	1.6932571952763
2	Macrophage	Treg	Bcell	1000	8999	1.61944732840327	78	1.58548743004127	0.0418724101249754	1.50663241159015	1.51935352463187	1.55615949432258	1.58146974158798	1.61203993201266	1.65532187088449	1.68936425911352
2	Macrophage	Tumor	Bcell	2939	8999	1.50969244690145	0	1.58470430766818	0.0212513825432452	1.54642172799217	1.55135208395168	1.56815931520636	1.5826161370032	1.60146920804115	1.62196310636164	1.62942976269644
2	Macrophage	Bcell	CD4T	615	8999	1.09506545849617	75	1.07772815798225	0.0334250492326504	1.01219886182373	1.03181936016292	1.05763834190858	1.06985235298278	1.09379192534688	1.13820650137465	1.16876269741879
2	Macrophage	CD4T	CD4T	1491	8999	1.03706958415242	3	1.07519613895735	0.0216124414509582	1.03113767909922	1.0397514389136	1.06121800062351	1.0756711876951	1.08661887934844	1.11095738058342	1.11915580884961
2	Macrophage	CD8T	CD4T	1011	8999	1.12555944425487	95	1.07715053520221	0.0292094690987201	1.02491759338196	1.03736401837547	1.05875195388792	1.07609406357292	1.09116562946611	1.1252995861117	1.15375916270636
2	Macrophage	Macrophage	CD4T	1072	8999	1.08595602766292	65	1.07993299357542	0.0289582871159411	1.02334864687695	1.03575716356546	1.05956431195905	1.07836219035211	1.09512938051321	1.13143074876991	1.15319317890426
2	Macrophage	Stroma	CD4T	871	8999	1.08135216303672	57	1.08194684431522	0.0305804374688653	1.02566499866952	1.03829305952211	1.06266863526187	1.07734098445098	1.09836211500799	1.13839971536051	1.16304758747909
2	Macrophage	Treg	CD4T	1000	8999	1.04446797833716	9	1.08202057330194	0.0282405105628168	1.03511803742248	1.03825743136933	1.0635261644993	1.07751126640619	1.09824883758578	1.13327759003062	1.14510532431037
2	Macrophage	Tumor	CD4T	2939	8999	1.09823165206354	86	1.08078120178645	0.0163549014692925	1.03985826505226	1.04948532475551	1.07042031794018	1.08155312166623	1.09136521452371	1.10703014517069	1.11312792028019
2	Macrophage	Bcell	CD8T	615	8999	1.21433529801018	26	1.24698543445255	0.053516850026569	1.16131104699012	1.17828314820974	1.21223274322211	1.23845641122027	1.26936867415716	1.31588618773601	1.45431338224229
2	Macrophage	CD4T	CD8T	1491	8999	1.2854156831107	75	1.25680759708801	0.0406325554443308	1.19331664145451	1.20929981575092	1.22853800713295	1.24326948153152	1.2822646292072	1.33846335487797	1.35016199196059
2	Macrophage	CD8T	CD8T	1011	8999	1.25453480653633	66	1.24929445702104	0.0441801244213163	1.18066082391366	1.19874552198889	1.22278037069361	1.23919555977504	1.26269925941698	1.34812003628993	1.37699141052152
2	Macrophage	Macrophage	CD8T	1072	8999	1.21345495293344	13	1.25549077485489	0.0489733755549113	1.17147687986405	1.20374270137783	1.22502183311689	1.2416968164965	1.26460155442091	1.35805314010135	1.38361121325773
2	Macrophage	Stroma	CD8T	871	8999	1.26729868536742	80	1.24528012654999	0.0469171869138484	1.17833477926637	1.18212281367931	1.21852327593183	1.23631854210866	1.26374145259445	1.32748648832364	1.39956521644798
